date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:34	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-regular-403.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-regular-403.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:35	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-regular-404.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-regular-404.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:35	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-900.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-900.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:36	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-900d41d.html?	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-900d41dd41d.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:36	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-901.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-901.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:37	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-902.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-902.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:38	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-903.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-903.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:38	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-904.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-solid-904.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:39	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-400.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-400.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:39	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-400d41d.html?	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-400d41dd41d.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:40	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-401.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-401.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:41	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-402.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-402.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:41	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-403.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-403.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:42	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-404.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/fontawesome-free/webfonts/fa-brands-404.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/system/css/joomla-fontawesome.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:42	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/images/select-bg.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/images/select-bg.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/css/template.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:43	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%2239b461d64bb11b85d3d194758752e6d5-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/images/select-bg-rtl.html	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/images/select-bg-rtl.html	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/css/template.min9dcf.css?510110586cdf8d29dc55ba13f7edf9e6)
08:43:44	4725/4725	---MCZ	200	added ('OK')	text/css	etag:%2280baf9a6720751d71ed4b585394a9653-ssl-df%22	https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/joomla-custom-elements/css/joomla-alert.css	C:/My%20Web%20Sites/pupa2/64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/media/vendor/joomla-custom-elements/css/joomla-alert.css	(from https://64975080f4f574123b9b5887--timely-entremet-767bc4.netlify.app/649580c2e15b4e1f42e55bba--bucolic-blini-c26de0.netlify.app/templates/cassiopeia/css/vendor/joomla-custom-elements/joomla-alert.min44b7.css?0.2.0)
